beeldid,LEGEND,trfwf_original,pays_quid,lieu_wikidata_qid,lieu_wikidata_name,BPALLASF,lien_phototheque,spatial - key - key,spatial - value - value,imageclassification - class1,imageclassification - prob1,imageclassification - class2,imageclassification - prob2,imageclassification - class3,imageclassification - prob3,imageclassification - class4,imageclassification - prob4,imageclassification - class5,imageclassification - prob5
00033511,"L'arrivée de la dépouille mortelle de la reine Astrid sur la place des Palais, devant le Palais Royal à Bruxelles  : 30 août 1935. [Actualit]",funerailles--rites et ceremonies--belgique,Q31,Q31,Belgique,"Funérailles de la Reine Astrid, 1935. - 50 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33511&rqdb=1&dbnu=1,LOC SPACES,la place des Palais,palace,0.435743,mansion,0.270124,embassy,0.151164,courthouse,0.027572,apartment building,0.0259131
00033511,,,,,,,,LOC BUILDING,le Palais Royal,palace,0.435743,mansion,0.270124,embassy,0.151164,courthouse,0.027572,apartment building,0.0259131
00033511,,,,,,,,LOC PLACE,Bruxelles,palace,0.435743,mansion,0.270124,embassy,0.151164,courthouse,0.027572,apartment building,0.0259131
00033554,Les funérailles de la Reine. Le Roi gravit les marches de l'église de Laeken. [Sipho],funerailles--rites et ceremonies--belgique,Q31,Q31,Belgique,"Funérailles de la Reine Astrid, 1935. - 50 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33554&rqdb=1&dbnu=1,LOC BUILDING,l' église de Laeken,plaza,0.311602,crosswalk,0.157241,embassy,0.0890796,street,0.0825025,campus,0.0677105
00033556,"Les funérailles de la reine Astrid de Belgique. Le cortège funèbre à l'église de Laeken, dans la crypte de laquelle reposera la reine Astrid : 3 septembre 1935. [Actualit]",funerailles--rites et ceremonies--belgique,Q31,Q31,Belgique,"Funérailles de la Reine Astrid, 1935. - 50 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33556&rqdb=1&dbnu=1,LOC PLACE,Belgique,church,0.407226,ice skating rink,0.155409,plaza,0.0850487,palace,0.0845652,mosque,0.0708965
00033556,,,,,,,,LOC BUILDING,l' église de Laeken,church,0.407226,ice skating rink,0.155409,plaza,0.0850487,palace,0.0845652,mosque,0.0708965
00033568,"En vue de funérailles de la Reine Astrid qui sont fixées à mardi prochain, on procède à la décoration mortuaire de l'Eglise Ste. Gudule à Bruxelles.",funerailles--rites et ceremonies--belgique,Q31,Q31,Belgique,"Funérailles de la Reine Astrid, 1935. - 50 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33568&rqdb=1&dbnu=1,LOC BUILDING,l' Eglise Ste . Gudule,church,0.362972,church,0.0874109,arch,0.0832243,arcade,0.0544014,ruin,0.0371684
00033568,,,,,,,,LOC PLACE,Bruxelles,church,0.362972,church,0.0874109,arch,0.0832243,arcade,0.0544014,ruin,0.0371684
00033596,La mort tragique de la Reine Astrid de Belgique. Bruxelles - L'arrivée au Palais des membres des Corps Constitués pour voir la reine sur son lit de parade : 31 août 1935. [Actualit],funerailles--rites et ceremonies--belgique,Q31,Q31,Belgique,"Funérailles de la Reine Astrid, 1935. - 50 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33596&rqdb=1&dbnu=1,LOC PLACE,Belgique,plaza,0.263864,palace,0.173227,embassy,0.14818,building facade,0.0739153,office building,0.0601737
00033596,,,,,,,,LOC PLACE,Bruxelles,plaza,0.263864,palace,0.173227,embassy,0.14818,building facade,0.0739153,office building,0.0601737
00033596,,,,,,,,LOC BUILDING,Palais,plaza,0.263864,palace,0.173227,embassy,0.14818,building facade,0.0739153,office building,0.0601737
00033614,"La mort de la Reine Astrid de Belgique. L'arrivée de la dépouille mortelle de la Reine Astrid sur la place des Palais, devant le Palais Royal à Bruxelles :  30 août 1935 [Actualit]",funerailles--rites et ceremonies--belgique,Q31,Q31,Belgique,"Funérailles de la Reine Astrid, 1935. - 50 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33614&rqdb=1&dbnu=1,LOC PLACE,Belgique,library,0.250853,office building,0.119215,hotel,0.109979,apartment building,0.0788713,plaza,0.074888
00033614,,,,,,,,LOC SPACES,la place des Palais,library,0.250853,office building,0.119215,hotel,0.109979,apartment building,0.0788713,plaza,0.074888
00033614,,,,,,,,LOC BUILDING,le Palais Royal,library,0.250853,office building,0.119215,hotel,0.109979,apartment building,0.0788713,plaza,0.074888
00033614,,,,,,,,LOC PLACE,Bruxelles,library,0.250853,office building,0.119215,hotel,0.109979,apartment building,0.0788713,plaza,0.074888
00033632,"Le corps du baron de Borchgrave de l'Ambassade de Belgique à Madrid qui fut tué par les rouges, vient d'arriver à Bruxelles, via Toulon & Paris. Notre photo montre le char funèbre & les Membres de la Famille, à la sortie de la Gare du Midi à Bruxelles. [Actualit]",funerailles--rites et ceremonies--belgique,Q31,Q31,Belgique,"Funérailles du baron de Borchgrave, ambassadeur de Belgique à Madrid, 15/1/1937. - 2 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33632&rqdb=1&dbnu=1,LOC PLACE,Borchgrave,plaza,0.478153,fire station,0.113388,ticket booth,0.0755444,phone booth,0.0339268,courtyard,0.0329016
00033632,,,,,,,,LOC BUILDING,l' Ambassade de Belgique,plaza,0.478153,fire station,0.113388,ticket booth,0.0755444,phone booth,0.0339268,courtyard,0.0329016
00033632,,,,,,,,LOC PLACE,Madrid,plaza,0.478153,fire station,0.113388,ticket booth,0.0755444,phone booth,0.0339268,courtyard,0.0329016
00033632,,,,,,,,LOC PLACE,Bruxelles,plaza,0.478153,fire station,0.113388,ticket booth,0.0755444,phone booth,0.0339268,courtyard,0.0329016
00033632,,,,,,,,LOC PLACE,Toulon,plaza,0.478153,fire station,0.113388,ticket booth,0.0755444,phone booth,0.0339268,courtyard,0.0329016
00033632,,,,,,,,LOC PLACE,Paris,plaza,0.478153,fire station,0.113388,ticket booth,0.0755444,phone booth,0.0339268,courtyard,0.0329016
00033632,,,,,,,,LOC BUILDING,la Gare du Midi,plaza,0.478153,fire station,0.113388,ticket booth,0.0755444,phone booth,0.0339268,courtyard,0.0329016
00033632,,,,,,,,LOC PLACE,Bruxelles,plaza,0.478153,fire station,0.113388,ticket booth,0.0755444,phone booth,0.0339268,courtyard,0.0329016
00033643,Un avion belge abattu par des avions allemands. Le pilote est tué. Les funérailles du lieutenant Henrard à Bruxelles. Le cortège funèbre quittant l'Hôpital Militaire de Bruxelles. [Actualit],funerailles--rites et ceremonies--belgique,Q31,Q31,Belgique,"Funérailles du lieutenant Henrard, 6/3/1940. - 3 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33643&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.551885,airport terminal,0.113937,crosswalk,0.0613118,bus station,0.0291704,shopping mall,0.0221751
00033643,,,,,,,,LOC BUILDING,l' Hôpital Militaire de Bruxelles,plaza,0.551885,airport terminal,0.113937,crosswalk,0.0613118,bus station,0.0291704,shopping mall,0.0221751
00033693,"Les funérailles des victimes de la catastrophe aérienne de Tatsfield à bruxelles. Le char funèbre du pilote Schoonbroodt. On aperçoit un des camarades du disparu, le chef-pilote de la Sabena, Cocquyt : 16/ 12/1935. [Actualit]",funerailles--rites et ceremonies--belgique,Q31,Q31,Belgique,"Funérailles non identifiées, 1934-1935. - 19 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33693&rqdb=1&dbnu=1,LOC PLACE,Tatsfield,plaza,0.186395,courtyard,0.185449,arch,0.169936,street,0.155567,building facade,0.0436615
00033693,,,,,,,,LOC PLACE,bruxelles,plaza,0.186395,courtyard,0.185449,arch,0.169936,street,0.155567,building facade,0.0436615
00033938,"La Belgique prend ses précautions pour sauvegarder sa neutralité.  Depuis la mobilisation partielle de l'armée, il règne autour des casernes une grande animation.  La foule groupée autour d'une caserne, anxieuse des nouvelles et de savoir si les troupes qui y sont cantonnées, restent à Bruxelles ou sont acheminées vers la frontière. [Sipho]",belgique--forces armees,Q31,Q31,Belgique,"Mobilisation de l'armée belge en 1938, 1938. - 16 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33938&rqdb=1&dbnu=1,LOC PLACE,Belgique,plaza,0.59186,embassy,0.121334,street,0.0593117,apartment building,0.0457077,building facade,0.0327311
00033938,,,,,,,,LOC PLACE,Bruxelles,plaza,0.59186,embassy,0.121334,street,0.0593117,apartment building,0.0457077,building facade,0.0327311
00033983,Caserne d'Etterbeek. départ des mobilisés. Les membres de la famille essayent de voir une dernière fois celui qui va partir.,,,,,"Mobilisation de l'armée belge, 1939-1940. - 504 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=33983&rqdb=1&dbnu=1,LOC BUILDING,Caserne d' Etterbeek,plaza,0.365303,medina,0.127309,kennel,0.0529842,street,0.0423833,driveway,0.0302666
00034021,Bruxelles. Collectes pour les familles des mobilisés par des soldats porteurs d'anciens uniformes.,,,,,"Mobilisation de l'armée belge, 1939-1940. - 504 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34021&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.284828,apartment building,0.19637,courtyard,0.138256,embassy,0.101035,building facade,0.09701
00034024,Bruxelles. Collectes pour les familles des mobilisés par des soldats porteurs d'anciens uniformes,,,,,"Mobilisation de l'armée belge, 1939-1940. - 504 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34024&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.462604,crosswalk,0.257626,plaza,0.178035,downtown,0.0419826,apartment building,0.0114358
00034300,4/9/1939 Consulat de France à Bruxelles [Actualit],,,,,"Mobilisation de l'armée belge, 1939-1940. - 504 photos",http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=34300&rqdb=1&dbnu=1,LOC BUILDING,Consulat de France,plaza,0.232304,campus,0.104785,street,0.0693462,loading dock,0.0681699,embassy,0.0665133
00034300,,,,,,,,LOC PLACE,Bruxelles,plaza,0.232304,campus,0.104785,street,0.0693462,loading dock,0.0681699,embassy,0.0665133
00035265,Craignant l'envahissement de Bruxelles par d'importantes forces grévistes le Gouvernement à déclenché le dispositif de protection. L'armée a disposé des chevaux de frise et barrières de barbelés sur les routes convergeant vers la capitale notamment à Hal sur la route venant de Tournai. Des nids de mitrailleuses ont été disposés aux endroits stratégiques : 20 juin 1936. [Actualit],greves et lock-out--bruxelles (belgique),Q31,Q239,Bruxelles,Grèves à Bruxelles : [...-1939]. -  8 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35265&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,street,0.760299,plaza,0.0471403,bus station,0.0377625,promenade,0.0302069,crosswalk,0.0128494
00035265,,,,,,,,LOC PLACE,Hal,street,0.760299,plaza,0.0471403,bus station,0.0377625,promenade,0.0302069,crosswalk,0.0128494
00035265,,,,,,,,LOC ROADS,la route venant de Tournai,street,0.760299,plaza,0.0471403,bus station,0.0377625,promenade,0.0302069,crosswalk,0.0128494
00035470,"La voix de Stentor... Des essais viennent d'être faits à Bruxelles, où les agents de la circulation munis d'un amplificateur portatif font des observations à 300 mètres de distance aux piétons en défaut...  à la grande surprise de ceux-ci, presque épouvantés de cette voix surnaturelle. 28/10/38 [Actualit]",circulation routiere--belgique,Q31,Q31,Belgique,Trafic en Belgique : [...-1939]. -  10 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35470&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,train station,0.454845,subway station,0.221047,airplane cabin,0.0773084,phone booth,0.0297906,medina,0.0161833
00035480,"Un nouveau serpent de Mer?  Non, tout simplement le nouveau trottoir du nouveau ""parking"" pour autos installé Boulevard Bisschoffsheim à Bruxelles et permettant de ranger toutes les voitures l'une à côté de l'autre dans le minimum d'emplacement. [Actualit]",circulation routiere--belgique,Q31,Q31,Belgique,Trafic en Belgique : [...-1939]. -  10 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35480&rqdb=1&dbnu=1,LOC STREET,Boulevard Bisschoffsheim,street,0.3338,crosswalk,0.273513,promenade,0.26016,plaza,0.0323426,residential neighborhood,0.0292952
00035480,,,,,,,,LOC PLACE,Bruxelles,street,0.3338,crosswalk,0.273513,promenade,0.26016,plaza,0.0323426,residential neighborhood,0.0292952
00035568,"L'or dans les caves de la Banque Nationale de Belgique, à Bruxelles. Façade de la Banque 1940 [Actualit]",,,,,Banque nationale à Bruxelles : [...-1939]. - 1 photo,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35568&rqdb=1&dbnu=1,LOC BUILDING,la Banque Nationale de Belgique,library,0.397456,palace,0.232381,apartment building,0.0862509,building facade,0.0805791,courtyard,0.0392475
00035568,,,,,,,,LOC PLACE,Bruxelles,library,0.397456,palace,0.232381,apartment building,0.0862509,building facade,0.0805791,courtyard,0.0392475
00035568,,,,,,,,LOC BUILDING,la Banque,library,0.397456,palace,0.232381,apartment building,0.0862509,building facade,0.0805791,courtyard,0.0392475
00035586,Eglise Royale Sainte-Marie à Schaerbeek [Actualit],eglises catholique--belgique,Q31,Q31,Belgique,Eglises en Belgique : [...-1939]. -  9 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35586&rqdb=1&dbnu=1,LOC BUILDING,Eglise Royale Sainte-Marie,palace,0.258396,church,0.233581,mosque,0.111402,arch,0.0898132,tower,0.0376155
00035586,,,,,,,,LOC PLACE,Schaerbeek,palace,0.258396,church,0.233581,mosque,0.111402,arch,0.0898132,tower,0.0376155
00035613,"Le Cinquantenaire du Palais de Justice de Bruxelles. Il y a cinquante ans que, au milieu d'une fête splendide et en présence du roi Léopold II et des hautes personnalités du pays, fut inauguré le Palais de Justice de Bruxelles, le ""géant"" de Poelaert. Cette construction formidable est de loin la plus grande de toute l'Europe. Ce temple coûta 50 millions de francs; sa superficie est de 26.000 mètres carrés, soit 4.000 de plus que Saint-Pierre à Rome. La salle des Pas -perdus, la plus vaste qui existe au monde, à 3.600 mètres carrés. Sa hauteur est de 97m50. La coupole qui s'élève à 97,50 m, est soutenue par quatre énormes piliers s'appuyant sur des pyramides de maçonnerie, dont la base est de plus de 100 mètres carrés. Ces assises de maçonneries s'enfoncent à quelques 25 mètres sous le sol. La maquette du magnifique Palais de Justice de Bruxelles. Octobre 1933 [Actualit]",,,,,Palais de Justice à Bruxelles : [...-1939]. -  6 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35613&rqdb=1&dbnu=1,LOC MONUMENT,Le Cinquantenaire,palace,0.385591,courthouse,0.283305,museum,0.0557355,castle,0.0398823,church,0.039719
00035613,,,,,,,,LOC BUILDING,Palais de Justice de Bruxelles,palace,0.385591,courthouse,0.283305,museum,0.0557355,castle,0.0398823,church,0.039719
00035613,,,,,,,,LOC BUILDING,le Palais de Justice de Bruxelles,palace,0.385591,courthouse,0.283305,museum,0.0557355,castle,0.0398823,church,0.039719
00035613,,,,,,,,LOC MISC,l' Europe,palace,0.385591,courthouse,0.283305,museum,0.0557355,castle,0.0398823,church,0.039719
00035613,,,,,,,,LOC BUILDING,Saint-Pierre,palace,0.385591,courthouse,0.283305,museum,0.0557355,castle,0.0398823,church,0.039719
00035613,,,,,,,,LOC PLACE,Rome,palace,0.385591,courthouse,0.283305,museum,0.0557355,castle,0.0398823,church,0.039719
00035613,,,,,,,,LOC MISC,La salle des Pas -perdus,palace,0.385591,courthouse,0.283305,museum,0.0557355,castle,0.0398823,church,0.039719
00035613,,,,,,,,LOC BUILDING,Palais de Justice de Bruxelles,palace,0.385591,courthouse,0.283305,museum,0.0557355,castle,0.0398823,church,0.039719
00035625,Théâtre de la Monnaie à Bruxelles. [Actualit],theatres--bruxelles (belgique),Q31,Q239,Bruxelles,Théâtres à Bruxelles : [...-1939]. -  3 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35625&rqdb=1&dbnu=1,LOC BUILDING,Théâtre de la Monnaie,library,0.52737,museum,0.0917461,courthouse,0.0750168,palace,0.0358246,office building,0.0352326
00035625,,,,,,,,LOC PLACE,Bruxelles,library,0.52737,museum,0.0917461,courthouse,0.0750168,palace,0.0358246,office building,0.0352326
00035626,Théâtre de la Monnaie [Actualit],theatres--bruxelles (belgique),Q31,Q239,Bruxelles,Théâtres à Bruxelles : [...-1939]. -  3 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35626&rqdb=1&dbnu=1,LOC BUILDING,Théâtre de la Monnaie,palace,0.167339,office building,0.117553,plaza,0.0993723,mosque,0.064462,library,0.0638213
00035645,Inauguration du monument Thieffry à Bruxelles.  Les enfants de l'aviateur Thieffry déposent des fleurs au pied du monument de leur papa. 10/7/1932 [Actualit],monuments--bruxelles (belgique),Q31,Q239,Bruxelles,Monuments à Bruxelles : [...-1939]. -  16 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35645&rqdb=1&dbnu=1,LOC MONUMENT,monument Thieffry,plaza,0.486086,mausoleum,0.12251,tower,0.114507,campus,0.0261672,courthouse,0.0258097
00035645,,,,,,,,LOC PLACE,Bruxelles,plaza,0.486086,mausoleum,0.12251,tower,0.114507,campus,0.0261672,courthouse,0.0258097
00035650,Bruxelles. Inauguration d'un monument au pigeon-soldat de la grande guerre. Une vue d'ensemble de la cérémonie. [Sipho],monuments--bruxelles (belgique),Q31,Q239,Bruxelles,Monuments à Bruxelles : [...-1939]. -  16 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35650&rqdb=1&dbnu=1,LOC PLACE,Bruxelles,plaza,0.303153,apartment building,0.162252,office building,0.107686,street,0.101452,downtown,0.0671529
00035650,,,,,,,,LOC MONUMENT,monument au pigeon-soldat de la grande guerre,plaza,0.303153,apartment building,0.162252,office building,0.107686,street,0.101452,downtown,0.0671529
00035676,Bruxelles la nuit. Une photo originale prise la nuit de la Porte de Schaarbeek. [Sipho],"bruxelles (belgique)--photographies, marches aux puces--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles",Vues de Bruxelles : [...-1939]. -  23 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35676&rqdb=1&dbnu=1,LOC BUILDING,Bruxelles la nuit,street,0.380817,railroad track,0.295077,train station,0.18795,industrial area,0.0240887,subway station,0.0207013
00035676,,,,,,,,LOC BUILDING,la Porte de Schaarbeek,street,0.380817,railroad track,0.295077,train station,0.18795,industrial area,0.0240887,subway station,0.0207013
00035678,Bruxelles la nuit. Les lumières et les réclames de la Bourse. [Sipho],"bruxelles (belgique)--photographies, marches aux puces--bruxelles (belgique)","Q31, Q31","Q239, Q239","Bruxelles, Bruxelles",Vues de Bruxelles : [...-1939]. -  23 photos,http://pallas.cegesoma.be/pls/opac/opac.search?lan=F&seop=5&sele=52&sepa=1&doty=_CA&sest=&chna=&senu=35678&rqdb=1&dbnu=1,LOC BUILDING,Bruxelles la nuit,street,0.378201,plaza,0.124322,promenade,0.120434,downtown,0.0766082,canal,0.0660103
